account_id,customer_name,account_type,branch,transaction_type,transaction_amount,account_balance,currency
ACC06239,Anthony Ashley,Savings,Houston,Credit,3942.6100000000001,90504.419999999998,USD,,,,,
ACC06240,Tina Phillips,Recurring Deposit,New York,Debit,3126.6500000000001,15103.84,USD,,,,,
ACC06241,Leonard Mercado,Current,San Antonio,Debit,3114.6300000000001,81303.639999999999,USD,,,,,
ACC06242,Kristen Frey,Current,Philadelphia,Credit,4682.4899999999998,21700.57,EUR,,,,,
ACC06243,Angela Miller,Savings,Chicago,Debit,2219.1599999999999,69450.570000000007,INR,,,,,
ACC06244,Karen Schmidt,Current,San Antonio,Debit,2878.4000000000001,81856.479999999996,EUR,,,,,
ACC06245,Stephanie Wells,Recurring Deposit,Los Angeles,Credit,92.090000000000003,55458.889999999999,EUR,,,,,
ACC06246,Jessica Higgins MD,Recurring Deposit,Los Angeles,Debit,4070.29,48632.489999999998,JPY,,,,,
ACC06247,Cristian Johnson,Fixed Deposit,Los Angeles,Credit,2917.73,61707.830000000002,JPY,,,,,
ACC06248,Monica Owens,Savings,Houston,Credit,2636.6300000000001,3676.5999999999999,INR,,,,,
ACC06249,James Riley,Recurring Deposit,Philadelphia,Credit,2507.2199999999998,54752.639999999999,EUR,,,,,
ACC06250,Jeffrey Dixon,Current,Houston,Debit,4261.8699999999999,24125.32,EUR,,,,,
ACC06251,Daniel Robinson,Savings,New York,Credit,2880.54,6740.7200000000003,GBP,,,,,
ACC06252,Rebecca Mercado,Savings,Phoenix,Credit,3762.1900000000001,40761.699999999997,GBP,,,,,
ACC06253,Joseph Wilson,Savings,Houston,Debit,3863.5900000000001,65817.880000000005,INR,,,,,
ACC06254,Shelly Rubio,Savings,San Diego,Credit,4181.9700000000003,5694.1599999999999,USD,,,,,
ACC06255,Tracey Fleming,Fixed Deposit,Philadelphia,Debit,527.41999999999996,39857.900000000001,EUR,,,,,
ACC06256,Robert Barrett,Recurring Deposit,San Antonio,Credit,2396.8099999999999,5216.0900000000001,JPY,,,,,
ACC06257,Susan Walker,Fixed Deposit,Phoenix,Credit,311.31999999999999,51129.029999999999,EUR,,,,,
ACC06258,John Henderson,Fixed Deposit,San Antonio,Credit,2532.71,25262.599999999999,EUR,,,,,
ACC06259,Roger Wolfe,Fixed Deposit,San Diego,Debit,4503.8500000000004,94901.160000000003,USD,,,,,
ACC06260,Lisa Smith,Recurring Deposit,New York,Debit,596.38999999999999,35974.580000000002,EUR,,,,,
ACC06261,Christina Morse,Recurring Deposit,Philadelphia,Debit,3528.9299999999998,97535.520000000004,GBP,,,,,
ACC06262,Crystal Greene,Current,Phoenix,Credit,1769.98,35628.82,USD,,,,,
ACC06263,Steven Evans,Recurring Deposit,Houston,Debit,4381.8999999999996,51866.110000000001,INR,,,,,
ACC06264,Tracy Johnson,Current,Houston,Debit,724.98000000000002,25531.139999999999,USD,,,,,
ACC06265,Michaela Franklin,Fixed Deposit,Chicago,Credit,3150.0100000000002,22470.669999999998,INR,,,,,
ACC06266,Kenneth Castro,Recurring Deposit,Los Angeles,Debit,929.52999999999997,77566.509999999995,JPY,,,,,
ACC06267,Rhonda Mcdaniel,Recurring Deposit,New York,Credit,4430.8599999999997,92805.910000000003,GBP,,,,,
ACC06268,Jennifer Miller,Savings,Philadelphia,Debit,3524,74223.410000000003,INR,,,,,
ACC06269,Micheal Pope,Fixed Deposit,Los Angeles,Debit,1357.0699999999999,8663.0200000000004,GBP,,,,,
ACC06270,Kenneth Rocha,Fixed Deposit,Los Angeles,Debit,295.58999999999997,21838.93,GBP,,,,,
ACC06271,Veronica Jones,Savings,Chicago,Credit,3717.5700000000002,93755.720000000001,USD,,,,,
ACC06272,Jonathan Allen,Current,Los Angeles,Credit,2464.9499999999998,50413.089999999997,USD,,,,,
ACC06273,Chris Richardson,Fixed Deposit,Phoenix,Debit,1962.4300000000001,97363.899999999994,JPY,,,,,
ACC06274,Timothy Manning,Current,New York,Debit,974.97000000000003,71305.770000000004,USD,,,,,
ACC06275,Elizabeth Boyer,Recurring Deposit,Philadelphia,Credit,2544.1399999999999,43487.139999999999,EUR,,,,,
ACC06276,Amy Neal,Recurring Deposit,Los Angeles,Debit,2440.9299999999998,24301.470000000001,INR,,,,,
ACC06277,Dawn Page,Current,Chicago,Debit,2087.1999999999998,22257.91,JPY,,,,,
ACC06278,Erica Hardy,Current,Los Angeles,Credit,660.63,42476.449999999997,INR,,,,,
ACC06279,Gregory Roberts,Recurring Deposit,Houston,Credit,4558.1300000000001,53434.879999999997,EUR,,,,,
ACC06280,Scott Nguyen Jr.,Current,New York,Credit,4392.9200000000001,48410.760000000002,EUR,,,,,
ACC06281,Kimberly Waller,Recurring Deposit,Philadelphia,Credit,2935.5,73693.580000000002,EUR,,,,,
ACC06282,Nicole Sharp,Savings,Los Angeles,Debit,809.88999999999999,74229.850000000006,USD,,,,,
ACC06283,Michael Ruiz,Current,Chicago,Debit,2016.5599999999999,76163.899999999994,USD,,,,,
ACC06284,Anthony Walker,Current,San Antonio,Credit,4627.0699999999997,87523.660000000003,GBP,,,,,
ACC06285,Jesse Hancock,Recurring Deposit,New York,Credit,4547.7700000000004,12657.24,JPY,,,,,
ACC06286,Tiffany Murphy,Savings,San Diego,Debit,2331.8699999999999,62574.199999999997,EUR,,,,,
ACC06287,Anna Wallace,Recurring Deposit,Phoenix,Debit,1885.52,13669.6,INR,,,,,
ACC06288,Samantha Keller,Fixed Deposit,Philadelphia,Credit,2777.27,90517.990000000005,GBP,,,,,
ACC06289,Melissa Hernandez,Recurring Deposit,Philadelphia,Debit,1226.1700000000001,98416.75,GBP,,,,,
ACC06290,Linda Chen,Savings,Chicago,Credit,2853.6999999999998,98014.279999999999,GBP,,,,,
ACC06291,Craig Smith,Savings,Philadelphia,Debit,3762.6199999999999,14581.98,JPY,,,,,
ACC06292,Justin Johnson,Current,Phoenix,Debit,4830.8900000000003,36495.809999999998,USD,,,,,
ACC06293,Rebecca Garcia,Current,San Diego,Credit,2977.7600000000002,32649.240000000002,INR,,,,,
ACC06294,Patricia Floyd,Savings,Philadelphia,Credit,1294.6900000000001,50138.279999999999,INR,,,,,
ACC06295,Heather Parsons,Savings,Phoenix,Debit,4703.9899999999998,73074.050000000003,USD,,,,,
ACC06296,Brian Parker,Recurring Deposit,San Diego,Credit,3935.1300000000001,96045.509999999995,GBP,,,,,
ACC06297,Dawn Russell,Savings,Los Angeles,Credit,1884.1800000000001,78895.460000000006,EUR,,,,,
ACC06298,Susan Martinez,Current,Houston,Credit,3680.71,52254.800000000003,JPY,,,,,
ACC06299,Mrs. Anna Sanders,Savings,Los Angeles,Credit,1862.8800000000001,42904.910000000003,JPY,,,,,
ACC06300,Sheila Lopez,Fixed Deposit,San Diego,Debit,588.59000000000003,12519.91,INR,,,,,
ACC06301,Kelli Jones,Fixed Deposit,San Antonio,Credit,1983.8,43850.410000000003,INR,,,,,
ACC06302,Karen Johnson,Savings,Los Angeles,Credit,1012.96,13766.48,GBP,,,,,
ACC06303,Leonard Brown,Savings,Los Angeles,Credit,4575.9700000000003,22784.860000000001,USD,,,,,
ACC06304,Samantha White,Recurring Deposit,Houston,Debit,1018.42,53747.470000000001,INR,,,,,
ACC06305,Tommy Parrish,Recurring Deposit,New York,Debit,2337.75,6351.6000000000004,INR,,,,,
ACC06306,Karen Holt,Recurring Deposit,Phoenix,Debit,620.75999999999999,96705.820000000007,EUR,,,,,
ACC06307,Sandra Kelly,Recurring Deposit,San Antonio,Debit,702.80999999999995,96082.539999999994,GBP,,,,,
ACC06308,Sarah Stevenson,Recurring Deposit,San Antonio,Debit,2722.6100000000001,46508.32,INR,,,,,
ACC06309,Damon Lowe,Fixed Deposit,San Antonio,Debit,2046.1700000000001,14527.110000000001,INR,,,,,
ACC06310,Ashley Hernandez MD,Fixed Deposit,Philadelphia,Debit,4771.9300000000003,30916.349999999999,GBP,,,,,
ACC06311,Tanner Rasmussen,Savings,New York,Credit,3817.1900000000001,32612.169999999998,GBP,,,,,
ACC06312,Debra Hansen,Savings,Phoenix,Debit,337.93000000000001,55097.669999999998,EUR,,,,,
ACC06313,Roger Chavez,Recurring Deposit,Los Angeles,Credit,3029.0799999999999,58462.870000000003,EUR,,,,,
ACC06314,Lindsay Sanchez,Savings,San Diego,Debit,400.87,52479.169999999998,EUR,,,,,
ACC06315,Daryl Perez,Savings,Philadelphia,Credit,3615.1199999999999,81648.979999999996,INR,,,,,
ACC06316,Christopher Smith,Current,San Diego,Debit,488.39999999999998,79556.630000000005,INR,,,,,
ACC06317,Sandra Mills,Savings,New York,Debit,1784.1800000000001,57888.339999999997,JPY,,,,,
ACC06318,Brian Stewart Jr.,Recurring Deposit,San Diego,Credit,2415.5100000000002,41520.730000000003,JPY,,,,,
ACC06319,Tami Jackson,Current,Phoenix,Debit,1160.72,20818.119999999999,EUR,,,,,
ACC06320,Margaret Lopez,Savings,San Antonio,Debit,2617.9000000000001,42594.400000000001,INR,,,,,
ACC06321,Anthony Cooper,Savings,Houston,Credit,1036.1900000000001,89023.25,JPY,,,,,
ACC06322,Douglas Rogers,Fixed Deposit,Los Angeles,Debit,3382.3400000000001,53679.419999999998,INR,,,,,
ACC06323,Julie Young,Recurring Deposit,San Antonio,Debit,2406.0500000000002,44897.519999999997,EUR,,,,,
ACC06324,Taylor Burgess,Current,San Diego,Credit,3285.3800000000001,94384.779999999999,JPY,,,,,
ACC06325,Angela Brown DDS,Fixed Deposit,San Antonio,Debit,3742.77,1762.73,USD,,,,,
ACC06326,Michael Lyons,Recurring Deposit,San Antonio,Credit,2983.5799999999999,51405.849999999999,EUR,,,,,
ACC06327,Malik Fisher,Savings,New York,Credit,2615.5,91360.949999999997,INR,,,,,
ACC06328,Joshua Sims,Fixed Deposit,San Diego,Debit,2536.1199999999999,1403.3299999999999,INR,,,,,
ACC06329,Ryan Morales,Recurring Deposit,San Diego,Credit,1146.2,32045.200000000001,USD,,,,,
ACC06330,Carol Gross,Recurring Deposit,New York,Debit,968.87,72038.720000000001,JPY,,,,,
ACC06331,Christopher Cobb,Savings,Houston,Credit,4639.3299999999999,85952.580000000002,INR,,,,,
ACC06332,Thomas Hill,Fixed Deposit,Phoenix,Debit,4185.25,53065.809999999998,GBP,,,,,
ACC06333,James Hicks,Current,New York,Debit,794.87,35301.029999999999,JPY,,,,,
ACC06334,James Walter,Fixed Deposit,Houston,Credit,4606.9099999999999,21317.689999999999,INR,,,,,
ACC06335,Paul Clark,Savings,Chicago,Debit,4074.6399999999999,44660.879999999997,JPY,,,,,
ACC06336,Albert Cochran,Current,Los Angeles,Credit,674.30999999999995,42804.629999999997,EUR,,,,,
ACC06337,Kathleen Adams,Savings,New York,Credit,1143.24,85131.600000000006,EUR,,,,,
ACC06338,Christine Hall,Current,San Diego,Debit,471.08999999999997,87846.850000000006,GBP,,,,,
ACC06339,Richard Anderson,Current,San Diego,Debit,3626.0799999999999,36288.760000000002,JPY,,,,,
ACC06340,Jennifer Sanchez,Current,San Diego,Credit,4320.5799999999999,86722.350000000006,INR,,,,,
ACC06341,Anthony Bishop,Savings,Philadelphia,Credit,4794.9200000000001,835.01999999999998,EUR,,,,,
ACC06342,Janet Glenn,Savings,San Antonio,Debit,427.05000000000001,27006.799999999999,JPY,,,,,
ACC06343,Emily Pope,Savings,San Antonio,Debit,2092.3899999999999,91243.960000000006,EUR,,,,,
ACC06344,Justin Johnson,Current,Houston,Credit,1207.78,2197.8699999999999,INR,,,,,
ACC06345,Karen Thomas,Current,San Diego,Credit,4766.6999999999998,54076.129999999997,GBP,,,,,
ACC06346,Michael Flores,Recurring Deposit,Los Angeles,Debit,3609.3000000000002,1261.6700000000001,INR,,,,,
ACC06347,Tyler Lucas,Recurring Deposit,San Antonio,Debit,665.53999999999996,88368.529999999999,EUR,,,,,
ACC06348,Jay Johnson,Current,Phoenix,Credit,219.56,87509.279999999999,GBP,,,,,
ACC06349,Sarah Gomez,Recurring Deposit,Chicago,Credit,3214.5100000000002,26991.189999999999,EUR,,,,,
ACC06350,Angela Jackson,Fixed Deposit,Houston,Debit,1274.0999999999999,66881.589999999997,USD,,,,,
ACC06351,Monique Parker,Fixed Deposit,Chicago,Credit,1220.1400000000001,13244.09,USD,,,,,
ACC06352,Julia Clark,Current,New York,Credit,973.69000000000005,46636.410000000003,USD,,,,,
ACC06353,Dr. Edgar Wolfe,Savings,Los Angeles,Credit,3587.21,82316.570000000007,INR,,,,,
ACC06354,Steven Nash,Recurring Deposit,New York,Debit,4475.6199999999999,40636.389999999999,JPY,,,,,
ACC06355,Theresa Wilson,Current,Phoenix,Credit,1567.26,19572.689999999999,GBP,,,,,
ACC06356,Brian Cannon,Current,Chicago,Credit,3148.1100000000001,15842.700000000001,USD,,,,,
ACC06357,Mrs. Angel Wiley,Recurring Deposit,Philadelphia,Debit,4331.4499999999998,3375.8600000000001,EUR,,,,,
ACC06358,Sara Torres,Current,San Diego,Credit,766.83000000000004,28554.849999999999,EUR,,,,,
ACC06359,Gregg Cruz,Current,Philadelphia,Credit,2269.3899999999999,39154.269999999997,USD,,,,,
ACC06360,Daniel Terry,Savings,San Diego,Debit,1649.3499999999999,28502.560000000001,USD,,,,,
ACC06361,Daniel Brown,Fixed Deposit,Houston,Credit,1204.72,86727.220000000001,USD,,,,,
ACC06362,Deborah Johnson,Recurring Deposit,Los Angeles,Credit,2460.3299999999999,73401.020000000004,INR,,,,,
ACC06363,Jill Diaz,Recurring Deposit,New York,Debit,3080.3200000000002,76673.009999999995,GBP,,,,,
ACC06364,Katrina Mitchell,Savings,Philadelphia,Debit,1044.79,18025.950000000001,EUR,,,,,
ACC06365,Tiffany Cuevas,Recurring Deposit,San Diego,Debit,2856.7399999999998,34642.169999999998,JPY,,,,,
ACC06366,Mary Horton,Recurring Deposit,New York,Credit,4856.75,3209.1199999999999,EUR,,,,,
ACC06367,Kimberly Warren,Current,Chicago,Debit,785.48000000000002,79898.660000000003,JPY,,,,,
ACC06368,Roy Thompson,Recurring Deposit,Chicago,Debit,2334.1500000000001,26110,INR,,,,,
ACC06369,Rachel Hudson,Recurring Deposit,Houston,Debit,3684.9099999999999,80021.740000000005,GBP,,,,,
ACC06370,Stephanie Duarte,Recurring Deposit,Chicago,Debit,3688.7399999999998,52561.43,JPY,,,,,
ACC06371,James Mccarthy,Recurring Deposit,Houston,Credit,4370.3599999999997,38245.370000000003,EUR,,,,,
ACC06372,Susan Robinson,Fixed Deposit,Houston,Credit,1980.23,14323.74,GBP,,,,,
ACC06373,Jerry Ball,Savings,Philadelphia,Credit,3937.9099999999999,64997.370000000003,USD,,,,,
ACC06374,Ms. Christie Jefferson,Fixed Deposit,New York,Credit,3647.5,68107.75,EUR,,,,,
ACC06375,Christopher Garrett,Fixed Deposit,San Diego,Debit,4834.1300000000001,46140.110000000001,JPY,,,,,
ACC06376,Dennis Perez,Savings,Chicago,Debit,4838.0799999999999,83569.419999999998,INR,,,,,
ACC06377,Brandi Harris,Savings,Philadelphia,Credit,3550.1700000000001,76964.619999999995,EUR,,,,,
ACC06378,Joseph Russell,Recurring Deposit,Philadelphia,Credit,4735.21,14991.309999999999,JPY,,,,,
ACC06379,Alicia Fox,Fixed Deposit,Phoenix,Credit,4103.1099999999997,3414.2800000000002,EUR,,,,,
ACC06380,Jeffrey Brown,Current,Phoenix,Credit,4408.2600000000002,10310.35,JPY,,,,,
ACC06381,Dillon Fritz,Fixed Deposit,New York,Credit,2992,43960.699999999997,USD,,,,,
ACC06382,Jeffrey Woods,Savings,Los Angeles,Debit,2267.0900000000001,12341.559999999999,USD,,,,,
ACC06383,Michael Park,Fixed Deposit,San Diego,Credit,509.50999999999999,26769.459999999999,INR,,,,,
ACC06384,Michael Cohen MD,Recurring Deposit,San Diego,Credit,3169.9299999999998,13102.629999999999,USD,,,,,
ACC06385,Bruce Butler,Current,San Antonio,Credit,2233.5,62383.970000000001,GBP,,,,,
ACC06386,Paula Nunez,Savings,San Diego,Credit,1885.1199999999999,6032.1999999999998,JPY,,,,,
ACC06387,Rachel Macias,Fixed Deposit,Phoenix,Credit,2579.1999999999998,33813.760000000002,EUR,,,,,
ACC06388,Lisa Lewis,Fixed Deposit,San Antonio,Credit,671.17999999999995,12618.360000000001,INR,,,,,
ACC06389,Jason Williams,Current,Houston,Credit,4144.3299999999999,4646.1499999999996,EUR,,,,,
ACC06390,James Hernandez,Fixed Deposit,Philadelphia,Credit,2776.4699999999998,18816.669999999998,INR,,,,,
ACC06391,Samuel Thomas,Savings,San Diego,Debit,3717.1300000000001,46469.690000000002,JPY,,,,,
ACC06392,Amanda Herrera,Recurring Deposit,Philadelphia,Debit,1936.9300000000001,39074.330000000002,JPY,,,,,
ACC06393,Kaitlin Camacho,Current,Philadelphia,Credit,2080.8299999999999,65623.600000000006,JPY,,,,,
ACC06394,Taylor Harrell,Fixed Deposit,San Diego,Credit,2987.0700000000002,55286.410000000003,INR,,,,,
ACC06395,Gail Russell,Recurring Deposit,Philadelphia,Debit,1473.4400000000001,75790.429999999993,JPY,,,,,
ACC06396,Travis Lozano,Recurring Deposit,Philadelphia,Credit,2985.6500000000001,63589.889999999999,JPY,,,,,
ACC06397,Anthony Crosby,Fixed Deposit,Los Angeles,Credit,4384.4300000000003,55039.010000000002,GBP,,,,,
ACC06398,Luis Booker,Recurring Deposit,New York,Debit,3644.6799999999998,67990.630000000005,EUR,,,,,
ACC06399,Marcia Barr,Current,Los Angeles,Credit,2036.3399999999999,62188.879999999997,USD,,,,,
ACC06400,Juan Valdez,Fixed Deposit,Los Angeles,Debit,684.29999999999995,27046.959999999999,EUR,,,,,
ACC06401,Sandra Fry,Fixed Deposit,New York,Credit,442.55000000000001,89161.309999999998,INR,,,,,
ACC06402,Anthony Allen,Fixed Deposit,Philadelphia,Credit,462.18000000000001,20048.330000000002,EUR,,,,,
ACC06403,Kathryn Carter,Current,Los Angeles,Debit,1629.3099999999999,18977.560000000001,JPY,,,,,
ACC06404,Melissa Jones,Recurring Deposit,New York,Debit,2733.9000000000001,58554.669999999998,INR,,,,,
ACC06405,Nancy Nelson,Fixed Deposit,Philadelphia,Credit,1340.6800000000001,43398.160000000003,GBP,,,,,
ACC06406,Melissa Taylor,Current,Philadelphia,Credit,706.67999999999995,67916.529999999999,USD,,,,,
ACC06407,Brent Smith,Recurring Deposit,Phoenix,Debit,859.19000000000005,4990.6999999999998,USD,,,,,
ACC06408,Brandon Riley,Fixed Deposit,Chicago,Debit,1204.4200000000001,6226.9700000000003,INR,,,,,
ACC06409,James Hill,Recurring Deposit,Chicago,Debit,1546.27,55177.279999999999,EUR,,,,,
ACC06410,Jessica Johnson,Savings,Los Angeles,Debit,3516.5900000000001,66081.970000000001,INR,,,,,
ACC06411,Cody Ward,Recurring Deposit,Phoenix,Debit,487.32999999999998,50928.029999999999,USD,,,,,
ACC06412,Kelly Parker MD,Savings,Los Angeles,Credit,579.52999999999997,40175.769999999997,GBP,,,,,
ACC06413,Sabrina Daniels,Fixed Deposit,Phoenix,Credit,2338.9200000000001,40162.389999999999,INR,,,,,
ACC06414,Mr. Matthew Hogan,Fixed Deposit,Phoenix,Credit,1617.75,64720.190000000002,USD,,,,,
ACC06415,Christine Medina,Current,Houston,Debit,2999.23,33677.360000000001,GBP,,,,,
ACC06416,Karina Mcintosh,Current,Houston,Credit,2618.0300000000002,3695.4699999999998,GBP,,,,,
ACC06417,Sandra Lee,Savings,Chicago,Credit,1967.1600000000001,26858.16,GBP,,,,,
ACC06418,Dakota Huang,Savings,San Diego,Debit,1188.46,65899.399999999994,USD,,,,,
ACC06419,Douglas Moore,Fixed Deposit,San Diego,Debit,2115.6399999999999,71368.5,GBP,,,,,
ACC06420,Jason Jones,Recurring Deposit,New York,Credit,3571.4099999999999,71112.889999999999,USD,,,,,
ACC06421,Richard Hardy,Recurring Deposit,Philadelphia,Credit,3057.6500000000001,97657.5,EUR,,,,,
ACC06422,Pamela Adams,Fixed Deposit,Phoenix,Debit,4373.46,50035.239999999998,JPY,,,,,
ACC06423,Catherine Moore,Recurring Deposit,Houston,Credit,4613.9099999999999,23160.759999999998,JPY,,,,,
ACC06424,Kimberly Young,Current,Los Angeles,Credit,1426.9200000000001,4199.6300000000001,GBP,,,,,
ACC06425,Christine Briggs,Fixed Deposit,Phoenix,Credit,3207.3400000000001,24973.150000000001,EUR,,,,,
ACC06426,Zachary Jones,Recurring Deposit,Los Angeles,Credit,94.819999999999993,35073.129999999997,GBP,,,,,
ACC06427,Victor Porter,Current,San Diego,Credit,572.92999999999995,89421.009999999995,EUR,,,,,
ACC06428,Debra Patel,Fixed Deposit,Houston,Credit,626.57000000000005,56801.879999999997,USD,,,,,
ACC06429,Stephanie Gordon,Current,Houston,Credit,2232.1100000000001,93860.440000000002,EUR,,,,,
ACC06430,Rachel Moss,Fixed Deposit,Houston,Credit,1721.74,62115.589999999997,USD,,,,,
ACC06431,Brittany Fields,Savings,Houston,Debit,446.43000000000001,24357.970000000001,JPY,,,,,
ACC06432,Jeffrey Thompson,Fixed Deposit,Philadelphia,Credit,4878.5600000000004,97327.389999999999,EUR,,,,,
ACC06433,Alison Adams,Recurring Deposit,New York,Credit,358.35000000000002,44930.32,JPY,,,,,
ACC06434,Christine Thomas,Savings,San Antonio,Debit,1803.6199999999999,94329.559999999998,INR,,,,,
ACC06435,Jorge Ramos,Current,San Diego,Debit,4725.5799999999999,23671.200000000001,USD,,,,,
ACC06436,Victoria Garza,Recurring Deposit,San Antonio,Debit,2859.1199999999999,90227.169999999998,INR,,,,,
ACC06437,Samuel Lyons,Current,New York,Debit,762.26999999999998,92335.839999999997,EUR,,,,,
ACC06438,Brenda Lee,Fixed Deposit,Houston,Credit,1964.6700000000001,26101.490000000002,GBP,,,,,
ACC06439,Kimberly Ortiz,Savings,Chicago,Debit,1520.1400000000001,39357.110000000001,USD,,,,,
ACC06440,Daniel Reyes,Savings,New York,Credit,3545.5700000000002,83193.070000000007,USD,,,,,
ACC06441,Craig Mendoza,Savings,Philadelphia,Credit,2067.3400000000001,94899.699999999997,JPY,,,,,
ACC06442,Kristin Williams,Recurring Deposit,San Antonio,Credit,4658.75,51727.18,JPY,,,,,
ACC06443,Nicole Dominguez,Current,Houston,Debit,3029.9699999999998,27917.470000000001,EUR,,,,,
ACC06444,Bridget King,Recurring Deposit,Los Angeles,Debit,517.95000000000005,88709.320000000007,EUR,,,,,
ACC06445,Jasmine Nelson,Recurring Deposit,San Diego,Credit,1904.96,97975.070000000007,JPY,,,,,
ACC06446,Mary Mathis,Savings,San Diego,Debit,1182.29,33376.870000000003,JPY,,,,,
ACC06447,Joshua Young,Recurring Deposit,Chicago,Debit,1691.3199999999999,56942.480000000003,GBP,,,,,
ACC06448,Ricky Vasquez,Savings,Chicago,Debit,247.47999999999999,56141.160000000003,USD,,,,,
ACC06449,Martin Harrison,Current,Chicago,Credit,4911.1800000000003,50447.269999999997,INR,,,,,
ACC06450,Jessica Davis,Fixed Deposit,Houston,Debit,3111.5700000000002,51933.620000000003,GBP,,,,,
ACC06451,Mr. Eric Orozco,Savings,San Diego,Credit,2692.04,73927.389999999999,GBP,,,,,
ACC06452,Sarah Conley,Recurring Deposit,New York,Credit,13.52,44251.889999999999,GBP,,,,,
ACC06453,Caroline Woods,Current,Chicago,Debit,2614.1900000000001,6498.3999999999996,EUR,,,,,
ACC06454,Dakota Carter,Current,Los Angeles,Debit,1640.2,5280.7399999999998,INR,,,,,
ACC06455,Christopher Walsh,Fixed Deposit,Houston,Credit,1146.78,62373.209999999999,USD,,,,,
ACC06456,Colleen Cervantes,Savings,Los Angeles,Debit,685.5,72017.550000000003,EUR,,,,,
ACC06457,Marvin Crawford,Fixed Deposit,Los Angeles,Debit,1747.1300000000001,87431.029999999999,INR,,,,,
ACC06458,Joshua Smith,Current,San Diego,Credit,4176.3699999999999,56134.919999999998,GBP,,,,,
ACC06459,Stephen Chavez,Fixed Deposit,Houston,Credit,1042.3599999999999,97934.210000000006,JPY,,,,,
ACC06460,Jennifer Thompson,Current,Phoenix,Debit,4683.3500000000004,34595.239999999998,EUR,,,,,
ACC06461,Douglas Mendoza,Fixed Deposit,Philadelphia,Debit,3948.3200000000002,700.32000000000005,JPY,,,,,
ACC06462,Elizabeth Wolfe,Current,Philadelphia,Credit,3302.29,70923.559999999998,EUR,,,,,
ACC06463,Amanda Clark,Current,Houston,Debit,271.69999999999999,45232.32,USD,,,,,
ACC06464,Kyle Booker,Savings,Houston,Debit,85.129999999999995,34669.870000000003,USD,,,,,
ACC06465,Robert Gentry,Fixed Deposit,San Diego,Credit,2265.6100000000001,67738.149999999994,JPY,,,,,
ACC06466,Brandi Holland,Savings,San Diego,Credit,1225.6099999999999,8809.2700000000004,USD,,,,,
ACC06467,Mary Johnson,Savings,Los Angeles,Credit,521.78999999999996,85550.160000000003,USD,,,,,
ACC06468,Joy Wright,Fixed Deposit,New York,Debit,1903.3399999999999,23194.91,EUR,,,,,
ACC06469,Joann Hernandez,Savings,Houston,Debit,3857.9499999999998,8995.2199999999993,EUR,,,,,
ACC06470,Christina Jordan,Fixed Deposit,Chicago,Debit,1706.03,88601.699999999997,JPY,,,,,
ACC06471,Mary Ford,Recurring Deposit,San Antonio,Debit,107.92,9894.6700000000001,USD,,,,,
ACC06472,Michele Wu,Savings,San Antonio,Credit,1963.79,31059.049999999999,INR,,,,,
ACC06473,Paul Sampson,Fixed Deposit,Houston,Credit,2369.7399999999998,43452.080000000002,INR,,,,,
ACC06474,Dale Glass,Recurring Deposit,Houston,Debit,3108.0599999999999,76111.369999999995,USD,,,,,
ACC06475,Phillip Nguyen,Recurring Deposit,San Antonio,Debit,1465.4000000000001,69122.130000000005,INR,,,,,
ACC06476,Michael Patel,Recurring Deposit,Los Angeles,Debit,4015.6399999999999,61462.290000000001,USD,,,,,
ACC06477,Lauren Mcfarland,Savings,Chicago,Debit,3575.8099999999999,9516.1499999999996,EUR,,,,,
ACC06478,Shawn Warner,Savings,Los Angeles,Debit,1968.8299999999999,56597.010000000002,EUR,,,,,
ACC06479,Laurie Knight,Current,New York,Debit,4302.0200000000004,47904.330000000002,INR,,,,,
ACC06480,Kathryn Shields,Current,San Antonio,Credit,4681.0500000000002,79443.279999999999,EUR,,,,,
ACC06481,Christopher Francis,Fixed Deposit,Chicago,Credit,4274.1999999999998,89467.740000000005,USD,,,,,
ACC06482,Kimberly Vega,Recurring Deposit,San Diego,Credit,809.16999999999996,55689.980000000003,INR,,,,,
ACC06483,Bradley Burns,Recurring Deposit,Philadelphia,Credit,4126.1700000000001,65002.949999999997,EUR,,,,,
ACC06484,Dominic Morris,Current,Chicago,Debit,279.29000000000002,53677.32,INR,,,,,
ACC06485,Taylor Russell,Current,San Antonio,Credit,1152.52,51106.900000000001,EUR,,,,,
ACC06486,Eric Flores,Current,San Diego,Debit,1830.2,31410.639999999999,USD,,,,,
ACC06487,Lauren Torres,Savings,New York,Credit,3265.5100000000002,84051.059999999998,INR,,,,,
ACC06488,Christopher Valdez,Recurring Deposit,Houston,Debit,519.22000000000003,35382.910000000003,EUR,,,,,
ACC06489,Taylor Reilly,Fixed Deposit,Houston,Credit,3723.2399999999998,71647.850000000006,EUR,,,,,
ACC06490,Marissa Underwood,Fixed Deposit,Houston,Credit,2433.8099999999999,99434.259999999995,INR,,,,,
ACC06491,Tara Vasquez,Savings,Philadelphia,Debit,3383.0300000000002,76746.009999999995,USD,,,,,
ACC06492,Lindsey Weber,Fixed Deposit,New York,Credit,3130.4200000000001,36421.080000000002,INR,,,,,
ACC06493,Matthew Silva,Savings,Los Angeles,Credit,17.309999999999999,43132.43,USD,,,,,
ACC06494,Erica Lewis PhD,Recurring Deposit,New York,Debit,3120.77,44499.669999999998,JPY,,,,,
